,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,1.8808301189804078,1.6375250143051148,0.30316,0.3976,0.64564,0.7516,15158.0,3976.0,32282.0,7516.0,50000,10000,34.084383726119995,391,157,0
0,1.5218578469085693,1.4046976716995239,0.43954,0.4794,0.78316,0.8225,21977.0,4794.0,39158.0,8225.0,50000,10000,32.89816093444824,391,157,1
0,1.3664490824127198,1.4032756523132324,0.49996,0.4997,0.82424,0.8202,24998.0,4997.0,41212.0,8202.0,50000,10000,32.85173583030701,391,157,2
0,1.2401312113189698,1.1846271032333373,0.55358,0.5709,0.85208,0.8646,27679.0,5709.0,42604.0,8646.0,50000,10000,33.19683289527893,391,157,3
0,1.1465473976898193,1.066959418296814,0.58956,0.6189,0.8721,0.8936,29478.0,6189.0,43605.0,8936.0,50000,10000,32.209697008132935,391,157,4
0,1.0770698155975342,1.0625540863037108,0.61646,0.6269,0.88574,0.8893,30823.0,6269.0,44287.0,8893.0,50000,10000,32.84995150566101,391,157,5
0,1.0236110284423827,1.0934637765884399,0.63628,0.609,0.89454,0.891,31814.0,6090.0,44727.0,8910.0,50000,10000,32.69478487968445,391,157,6
0,0.9738935464096069,1.0113082217216491,0.6547,0.6429,0.90456,0.8991,32735.0,6429.0,45228.0,8991.0,50000,10000,32.55510854721069,391,157,7
0,0.928886366405487,0.9308809456825257,0.66884,0.6693,0.91206,0.9098,33442.0,6693.0,45603.0,9098.0,50000,10000,32.55058813095093,391,157,8
0,0.9010499626350403,0.9153703726768494,0.6842,0.6803,0.91512,0.9137,34210.0,6803.0,45756.0,9137.0,50000,10000,32.80362510681152,391,157,9
0,0.869905332069397,0.8870074384689332,0.69254,0.6912,0.92102,0.9201,34627.0,6912.0,46051.0,9201.0,50000,10000,32.80434036254883,391,157,10
0,0.8497627125167847,0.8618734899520875,0.69894,0.6971,0.92228,0.9212,34947.0,6971.0,46114.0,9212.0,50000,10000,32.220701456069946,391,157,11
0,0.8226481287002564,0.9087962801933288,0.71116,0.6933,0.92556,0.9108,35558.0,6933.0,46278.0,9108.0,50000,10000,33.05031061172485,391,157,12
0,0.810318131389618,0.7910423824310303,0.7142,0.7257,0.9294,0.9341,35710.0,7257.0,46470.0,9341.0,50000,10000,31.986032724380493,391,157,13
0,0.7904013517570495,0.815535478591919,0.72284,0.7194,0.9309,0.9313,36142.0,7194.0,46545.0,9313.0,50000,10000,32.4202082157135,391,157,14
0,0.7795575340461731,0.8250334703445434,0.72818,0.7166,0.93392,0.9269,36409.0,7166.0,46696.0,9269.0,50000,10000,32.993816614151,391,157,15
0,0.7655322123718262,0.7969308208465576,0.73238,0.7243,0.93582,0.9348,36619.0,7243.0,46791.0,9348.0,50000,10000,31.95370841026306,391,157,16
0,0.7562536858558655,0.7958661714553833,0.73556,0.7229,0.937,0.9349,36778.0,7229.0,46850.0,9349.0,50000,10000,32.08670663833618,391,157,17
