,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,2.2455986280822753,2.212931228637695,0.14578,0.167,0.40694,0.4459,7289.0,1670.0,20347.0,4459.0,50000,10000,56.036649227142334,1563,313,0
0,2.1627331282043456,2.114723413467407,0.19052,0.2117,0.4861,0.5244,9526.0,2117.0,24305.0,5244.0,50000,10000,56.96235275268555,1563,313,1
0,2.06101724861145,2.023094188117981,0.22856,0.235,0.54972,0.566,11428.0,2350.0,27486.0,5660.0,50000,10000,57.00936460494995,1563,313,2
0,1.9989428633880615,1.9810081005096436,0.25208,0.2571,0.58012,0.5874,12604.0,2571.0,29006.0,5874.0,50000,10000,56.586352825164795,1563,313,3
0,1.9529977144622803,1.9403478368759155,0.27514,0.2762,0.60574,0.6111,13757.0,2762.0,30287.0,6111.0,50000,10000,56.96910881996155,1563,313,4
0,1.9112862937927246,1.9088931941986085,0.29122,0.2915,0.62678,0.6245,14561.0,2915.0,31339.0,6245.0,50000,10000,56.050628900527954,1563,313,5
0,1.8751551625061036,1.8821984228134154,0.30736,0.3024,0.64178,0.6414,15368.0,3024.0,32089.0,6414.0,50000,10000,55.960296630859375,1563,313,6
0,1.844796506500244,1.8561099134445191,0.31734,0.3175,0.6554,0.6516,15867.0,3175.0,32770.0,6516.0,50000,10000,56.45384907722473,1563,313,7
0,1.8121774935913086,1.8348871929168702,0.33194,0.3246,0.67112,0.6583,16597.0,3246.0,33556.0,6583.0,50000,10000,55.31084442138672,1563,313,8
0,1.7884813928985597,1.8165789682388305,0.34094,0.3308,0.68148,0.6686,17047.0,3308.0,34074.0,6686.0,50000,10000,55.860554456710815,1563,313,9
0,1.7595645476531983,1.7959630001068114,0.35204,0.3385,0.69186,0.6769,17602.0,3385.0,34593.0,6769.0,50000,10000,55.490816831588745,1563,313,10
0,1.7352875610351564,1.7808661897659301,0.36592,0.3443,0.70474,0.6846,18296.0,3443.0,35237.0,6846.0,50000,10000,55.51032042503357,1563,313,11
0,1.7131448821640014,1.7636554159164428,0.37222,0.3562,0.7119,0.6929,18611.0,3562.0,35595.0,6929.0,50000,10000,54.566468954086304,1563,313,12
0,1.6878863368988037,1.7613020332336426,0.38406,0.3531,0.72262,0.6931,19203.0,3531.0,36131.0,6931.0,50000,10000,55.63426160812378,1563,313,13
0,1.6698105612564087,1.7422389574050903,0.38934,0.3629,0.7287,0.7005,19467.0,3629.0,36435.0,7005.0,50000,10000,54.178529262542725,1563,313,14
0,1.6469151397705077,1.725300167274475,0.40014,0.3641,0.73932,0.7076,20007.0,3641.0,36966.0,7076.0,50000,10000,55.018550395965576,1563,313,15
0,1.6289462893295288,1.7127071224212647,0.4057,0.3696,0.74338,0.7124,20285.0,3696.0,37169.0,7124.0,50000,10000,54.74446725845337,1563,313,16
0,1.6072099710083008,1.7138445482254028,0.41414,0.3751,0.75304,0.7134,20707.0,3751.0,37652.0,7134.0,50000,10000,55.62171983718872,1563,313,17
0,1.5862965599822998,1.6985749061584472,0.42236,0.378,0.7577,0.7142,21118.0,3780.0,37885.0,7142.0,50000,10000,55.51153254508972,1563,313,18
0,1.5699056678009033,1.6930959032058717,0.42864,0.3784,0.76198,0.7191,21432.0,3784.0,38099.0,7191.0,50000,10000,55.218790769577026,1563,313,19
