,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,2.0913635809707642,1.8609715213775635,0.20956,0.3016,0.52328,0.6513,10478.0,3016.0,26164.0,6513.0,50000,10000,32.527034759521484,391,157,0
0,1.8263322478866577,1.7002159532546997,0.31604,0.3691,0.67058,0.7314,15802.0,3691.0,33529.0,7314.0,50000,10000,33.3264434337616,391,157,1
0,1.684573499145508,1.5731518529891968,0.3706,0.4235,0.72714,0.7694,18530.0,4235.0,36357.0,7694.0,50000,10000,33.38386821746826,391,157,2
0,1.5754295584487914,1.4902021600723268,0.41776,0.4435,0.76504,0.7988,20888.0,4435.0,38252.0,7988.0,50000,10000,32.705111265182495,391,157,3
0,1.4945737883758545,1.399836009979248,0.4502,0.491,0.78728,0.819,22510.0,4910.0,39364.0,8190.0,50000,10000,32.73374891281128,391,157,4
0,1.425675994720459,1.3353279026031495,0.47726,0.5117,0.80854,0.8321,23863.0,5117.0,40427.0,8321.0,50000,10000,33.31779146194458,391,157,5
0,1.3682741582107545,1.2613106554031372,0.5006,0.5365,0.82484,0.8502,25030.0,5365.0,41242.0,8502.0,50000,10000,32.615710973739624,391,157,6
0,1.313762562484741,1.2515707429885865,0.52272,0.543,0.83572,0.8558,26136.0,5430.0,41786.0,8558.0,50000,10000,32.52884793281555,391,157,7
0,1.2669291594314576,1.2136264216423034,0.5398,0.5578,0.84854,0.8603,26990.0,5578.0,42427.0,8603.0,50000,10000,33.040505170822144,391,157,8
0,1.224282380104065,1.1598485171318054,0.55582,0.5839,0.8571,0.8715,27791.0,5839.0,42855.0,8715.0,50000,10000,33.15174412727356,391,157,9
0,1.1829981385040282,1.1122870742797852,0.57474,0.6051,0.86732,0.8824,28737.0,6051.0,43366.0,8824.0,50000,10000,32.55408787727356,391,157,10
