,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,1.7899786841583252,1.5663480503082274,0.30896,0.4166,0.6687,0.7771,15448.0,4166.0,33435.0,7771.0,50000,10000,38.110230922698975,391,157,0
0,1.4150076974868775,1.2552495626449585,0.4822,0.5373,0.8113,0.8495,24110.0,5373.0,40565.0,8495.0,50000,10000,35.328760862350464,391,157,1
0,1.1932653059005738,1.1117261926651,0.5704,0.5993,0.86328,0.8773,28520.0,5993.0,43164.0,8773.0,50000,10000,34.5188422203064,391,157,2
0,1.0369546564483643,0.9663482440948487,0.63026,0.656,0.89116,0.9043,31513.0,6560.0,44558.0,9043.0,50000,10000,34.04798913002014,391,157,3
0,0.9114457221221924,0.8451680313110351,0.67766,0.6995,0.91314,0.9245,33883.0,6995.0,45657.0,9245.0,50000,10000,33.99447512626648,391,157,4
0,0.8124143728446961,0.7566438799858093,0.71454,0.7278,0.92884,0.9366,35727.0,7278.0,46442.0,9366.0,50000,10000,33.9528226852417,391,157,5
0,0.7213044068908692,0.7095851394176483,0.74566,0.7464,0.94178,0.9465,37283.0,7464.0,47089.0,9465.0,50000,10000,34.07510471343994,391,157,6
0,0.652863006477356,0.6564824808597565,0.77306,0.7703,0.95116,0.9519,38653.0,7703.0,47558.0,9519.0,50000,10000,35.10725784301758,391,157,7
0,0.6032855493545533,0.6022322853088379,0.79098,0.7945,0.95662,0.9596,39549.0,7945.0,47831.0,9596.0,50000,10000,34.2404351234436,391,157,8
0,0.5577055416107177,0.6044720785617829,0.80588,0.7945,0.96238,0.9549,40294.0,7945.0,48119.0,9549.0,50000,10000,34.05339288711548,391,157,9
0,0.5224225681495667,0.577752936053276,0.81778,0.8018,0.96652,0.9601,40889.0,8018.0,48326.0,9601.0,50000,10000,34.249242544174194,391,157,10
