,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,2.212433830795288,2.0877069038391114,0.1717,0.2144,0.44382,0.5347,8585.0,2144.0,22191.0,5347.0,50000,10000,58.14520454406738,1563,313,0
0,2.0214106231689453,1.9652776132583618,0.2414,0.2582,0.57058,0.6036,12070.0,2582.0,28529.0,6036.0,50000,10000,58.16826772689819,1563,313,1
0,1.918816047821045,1.8920797430038452,0.2861,0.2923,0.62626,0.6383,14305.0,2923.0,31313.0,6383.0,50000,10000,56.948975801467896,1563,313,2
0,1.8509264949035644,1.8330434503555297,0.31484,0.3184,0.65944,0.6654,15742.0,3184.0,32972.0,6654.0,50000,10000,56.89610004425049,1563,313,3
0,1.7923912366104127,1.7958623067855835,0.3394,0.3344,0.6816,0.6829,16970.0,3344.0,34080.0,6829.0,50000,10000,57.047478437423706,1563,313,4
0,1.7351135091400147,1.7597459762573242,0.36122,0.3483,0.70588,0.6979,18061.0,3483.0,35294.0,6979.0,50000,10000,56.549174785614014,1563,313,5
0,1.6948970261001588,1.7239918437957764,0.37862,0.3607,0.72178,0.7089,18931.0,3607.0,36089.0,7089.0,50000,10000,57.159366607666016,1563,313,6
0,1.6495941222000121,1.6949956470489502,0.39448,0.3715,0.73554,0.7201,19724.0,3715.0,36777.0,7201.0,50000,10000,57.21207666397095,1563,313,7
0,1.6088602272033692,1.6782495153427124,0.41428,0.3796,0.75114,0.7343,20714.0,3796.0,37557.0,7343.0,50000,10000,56.64996838569641,1563,313,8
0,1.567727491760254,1.6527833847045899,0.42722,0.3914,0.76392,0.7388,21361.0,3914.0,38196.0,7388.0,50000,10000,56.803645849227905,1563,313,9
0,1.5317940368270875,1.6495272352218628,0.4387,0.3956,0.77696,0.7435,21935.0,3956.0,38848.0,7435.0,50000,10000,58.00041580200195,1563,313,10
0,1.4992527894210816,1.6337680004119872,0.45282,0.3979,0.78458,0.7468,22641.0,3979.0,39229.0,7468.0,50000,10000,58.044536113739014,1563,313,11
0,1.4628705497741699,1.6296321018218993,0.4682,0.399,0.79626,0.7481,23410.0,3990.0,39813.0,7481.0,50000,10000,56.563063621520996,1563,313,12
