,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,1.8968033588409423,1.6509482841491698,0.25944,0.3552,0.60292,0.727,12972.0,3552.0,30146.0,7270.0,50000,10000,51.00862693786621,782,157,0
0,1.6192435555648803,1.550133952522278,0.38212,0.4114,0.74204,0.7767,19106.0,4114.0,37102.0,7767.0,50000,10000,47.45909142494202,782,157,1
0,1.4803566053009034,1.3710362176895141,0.44826,0.4953,0.79012,0.8185,22413.0,4953.0,39506.0,8185.0,50000,10000,48.82015252113342,782,157,2
0,1.3941688807296753,1.2639201517105103,0.48874,0.5364,0.81234,0.8458,24437.0,5364.0,40617.0,8458.0,50000,10000,48.179667711257935,782,157,3
0,1.3285557022857666,1.2253311784744263,0.51462,0.5503,0.83016,0.8607,25731.0,5503.0,41508.0,8607.0,50000,10000,48.26619482040405,782,157,4
0,1.2767837815666199,1.1796763090133666,0.53308,0.5702,0.84342,0.8665,26654.0,5702.0,42171.0,8665.0,50000,10000,48.94809341430664,782,157,5
0,1.2393468071174623,1.1439522413253784,0.54826,0.5831,0.85276,0.872,27413.0,5831.0,42638.0,8720.0,50000,10000,49.236966133117676,782,157,6
0,1.1988956965637207,1.1034093587875367,0.56338,0.598,0.86102,0.8815,28169.0,5980.0,43051.0,8815.0,50000,10000,49.14545273780823,782,157,7
0,1.1671389643096923,1.0720812337875367,0.57452,0.6167,0.86864,0.8876,28726.0,6167.0,43432.0,8876.0,50000,10000,49.086270809173584,782,157,8
0,1.1340620718193055,1.0620943737030029,0.58982,0.6225,0.87616,0.8924,29491.0,6225.0,43808.0,8924.0,50000,10000,49.09760522842407,782,157,9
0,1.103409122619629,1.02583319606781,0.60366,0.6324,0.88208,0.8969,30183.0,6324.0,44104.0,8969.0,50000,10000,49.03105354309082,782,157,10
0,1.0783396704101562,0.9889939069747925,0.61178,0.6462,0.88818,0.9026,30589.0,6462.0,44409.0,9026.0,50000,10000,48.36586236953735,782,157,11
0,1.0548298905944824,0.9722722311019898,0.62048,0.6584,0.89062,0.9048,31024.0,6584.0,44531.0,9048.0,50000,10000,48.411887407302856,782,157,12
0,1.0327961744689942,0.9534970897674561,0.6293,0.6638,0.89514,0.9076,31465.0,6638.0,44757.0,9076.0,50000,10000,49.16928291320801,782,157,13
0,1.0137339126968383,0.959150244808197,0.63856,0.6585,0.89698,0.9093,31928.0,6585.0,44849.0,9093.0,50000,10000,48.45896053314209,782,157,14
0,0.9882536841583252,0.9143722750663758,0.64556,0.6759,0.90204,0.9153,32278.0,6759.0,45102.0,9153.0,50000,10000,49.04383993148804,782,157,15
0,0.9687067813491821,0.8875635612487793,0.65466,0.6812,0.9051,0.9211,32733.0,6812.0,45255.0,9211.0,50000,10000,48.4342896938324,782,157,16
0,0.9465307753372192,0.8663047015190124,0.66356,0.6898,0.9089,0.9207,33178.0,6898.0,45445.0,9207.0,50000,10000,48.2099871635437,782,157,17
0,0.9338411233711242,0.8748282423019409,0.6663,0.6898,0.91216,0.9212,33315.0,6898.0,45608.0,9212.0,50000,10000,49.013362407684326,782,157,18
0,0.9145473021697998,0.8427950801849365,0.67316,0.7013,0.91402,0.9254,33658.0,7013.0,45701.0,9254.0,50000,10000,49.2705020904541,782,157,19
0,0.89988264503479,0.867440183544159,0.67562,0.697,0.91806,0.9224,33781.0,6970.0,45903.0,9224.0,50000,10000,49.28232741355896,782,157,20
0,0.8799742931365967,0.8333707466125488,0.68564,0.709,0.92014,0.9267,34282.0,7090.0,46007.0,9267.0,50000,10000,49.10113453865051,782,157,21
0,0.8672292520904541,0.8238637424468994,0.69082,0.7081,0.92328,0.9283,34541.0,7081.0,46164.0,9283.0,50000,10000,49.157668352127075,782,157,22
0,0.8521369349288941,0.8043285256385804,0.69712,0.7151,0.92476,0.9294,34856.0,7151.0,46238.0,9294.0,50000,10000,48.40418457984924,782,157,23
0,0.8350874755477905,0.8052993503570557,0.70148,0.7198,0.92834,0.9289,35074.0,7198.0,46417.0,9289.0,50000,10000,49.242045164108276,782,157,24
0,0.8193212393188477,0.7899329665184021,0.7063,0.726,0.92986,0.9335,35315.0,7260.0,46493.0,9335.0,50000,10000,49.053483724594116,782,157,25
