,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,1.7059567059326173,1.4291028280258178,0.3532,0.4819,0.71004,0.8095,17660.0,4819.0,35502.0,8095.0,50000,10000,75.40762186050415,1563,157,0
0,1.2789851601409912,1.1923639472007752,0.53746,0.5706,0.84226,0.8633,26873.0,5706.0,42113.0,8633.0,50000,10000,70.54311180114746,1563,157,1
0,1.1364832167816161,1.0928751573562623,0.59122,0.6089,0.8715,0.883,29561.0,6089.0,43575.0,8830.0,50000,10000,70.26203036308289,1563,157,2
0,1.061030412387848,0.9973281427383422,0.62096,0.643,0.88638,0.9018,31048.0,6430.0,44319.0,9018.0,50000,10000,70.01628828048706,1563,157,3
0,0.994729047794342,1.0958646023750305,0.64554,0.6228,0.89934,0.8828,32277.0,6228.0,44967.0,8828.0,50000,10000,70.73811626434326,1563,157,4
0,0.9558410242843628,0.9174810696601867,0.6617,0.6708,0.905,0.92,33085.0,6708.0,45250.0,9200.0,50000,10000,70.49356150627136,1563,157,5
0,0.9292103878211975,0.911184928894043,0.67192,0.6783,0.91136,0.9136,33596.0,6783.0,45568.0,9136.0,50000,10000,70.45103335380554,1563,157,6
0,0.9135150150108338,0.9567291864395142,0.67766,0.6784,0.91316,0.9164,33883.0,6784.0,45658.0,9164.0,50000,10000,71.12960696220398,1563,157,7
0,0.8968998475646973,1.0708910538673402,0.68488,0.6463,0.9156,0.8954,34244.0,6463.0,45780.0,8954.0,50000,10000,70.66681623458862,1563,157,8
0,0.8906090107345581,0.9322326420783996,0.68622,0.6771,0.91706,0.9202,34311.0,6771.0,45853.0,9202.0,50000,10000,70.66500687599182,1563,157,9
0,0.8776828845024109,0.8388758132934571,0.69386,0.7085,0.91768,0.9269,34693.0,7085.0,45884.0,9269.0,50000,10000,70.64987635612488,1563,157,10
0,0.8712558274078369,0.8504088550567627,0.69636,0.704,0.91754,0.9214,34818.0,7040.0,45877.0,9214.0,50000,10000,70.5235869884491,1563,157,11
0,0.863901055393219,0.8866449254989625,0.69824,0.6976,0.91944,0.9199,34912.0,6976.0,45972.0,9199.0,50000,10000,70.61555051803589,1563,157,12
0,0.8551956554603577,0.8371289283752441,0.70132,0.7017,0.9219,0.9298,35066.0,7017.0,46095.0,9298.0,50000,10000,71.33975982666016,1563,157,13
0,0.8564459679794312,0.9871136962890625,0.70002,0.661,0.92172,0.9155,35001.0,6610.0,46086.0,9155.0,50000,10000,70.71918392181396,1563,157,14
0,0.8399998357200622,0.9061489090919495,0.70568,0.6898,0.92386,0.9224,35284.0,6898.0,46193.0,9224.0,50000,10000,70.83949708938599,1563,157,15
0,0.8362270658302308,0.8638374302864075,0.70916,0.701,0.9256,0.9264,35458.0,7010.0,46280.0,9264.0,50000,10000,71.35096740722656,1563,157,16
0,0.8437601299858093,0.8635650224685669,0.703,0.7031,0.92258,0.9188,35150.0,7031.0,46129.0,9188.0,50000,10000,70.15479040145874,1563,157,17
0,0.8296625476646423,0.9476048751831054,0.71162,0.6743,0.92614,0.9192,35581.0,6743.0,46307.0,9192.0,50000,10000,70.73667359352112,1563,157,18
0,0.8338015012550354,0.8285694986343384,0.70942,0.7082,0.92358,0.9305,35471.0,7082.0,46179.0,9305.0,50000,10000,71.36674308776855,1563,157,19
0,0.8364062051391602,0.9779514078140259,0.70706,0.6668,0.92528,0.9173,35353.0,6668.0,46264.0,9173.0,50000,10000,70.7790915966034,1563,157,20
0,0.8292190240478515,0.8640148309707641,0.71122,0.6985,0.925,0.9263,35561.0,6985.0,46250.0,9263.0,50000,10000,70.74051594734192,1563,157,21
0,0.8272683651924133,0.9200190914154053,0.71132,0.6856,0.92646,0.9099,35566.0,6856.0,46323.0,9099.0,50000,10000,71.53167819976807,1563,157,22
0,0.8236382570457459,0.8615429963111877,0.7111,0.7061,0.92632,0.9192,35555.0,7061.0,46316.0,9192.0,50000,10000,71.02428817749023,1563,157,23
0,0.8253740882492066,0.8488359016418457,0.71442,0.7038,0.92482,0.9297,35721.0,7038.0,46241.0,9297.0,50000,10000,70.13557505607605,1563,157,24
0,0.8230311278915405,0.8489744206428528,0.71122,0.7129,0.92582,0.9249,35561.0,7129.0,46291.0,9249.0,50000,10000,71.01286125183105,1563,157,25
0,0.8221510671615601,0.8778463169097901,0.71506,0.7019,0.92696,0.9305,35753.0,7019.0,46348.0,9305.0,50000,10000,71.20140552520752,1563,157,26
0,0.8198319283485412,0.8123555986404419,0.713,0.7173,0.92786,0.9326,35650.0,7173.0,46393.0,9326.0,50000,10000,70.69537997245789,1563,157,27
0,0.8241794431304932,0.8008305282592774,0.71348,0.7231,0.92518,0.938,35674.0,7231.0,46259.0,9380.0,50000,10000,70.9810745716095,1563,157,28
0,0.821368897819519,0.92798469581604,0.71414,0.6885,0.92662,0.9108,35707.0,6885.0,46331.0,9108.0,50000,10000,71.30237865447998,1563,157,29
0,0.8186345526504517,0.8366765312194824,0.71338,0.705,0.92652,0.9246,35669.0,7050.0,46326.0,9246.0,50000,10000,71.00405144691467,1563,157,30
