,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,1.6750988414764405,1.3684512668609619,0.35854,0.5078,0.71294,0.8285,17927.0,5078.0,35647.0,8285.0,50000,10000,37.36505150794983,391,157,0
0,1.1543903173065186,1.1260767303466797,0.5819,0.6004,0.86716,0.8796,29095.0,6004.0,43358.0,8796.0,50000,10000,34.10424327850342,391,157,1
0,0.9479435089492798,0.9869007961273193,0.6601,0.6399,0.90632,0.909,33005.0,6399.0,45316.0,9090.0,50000,10000,33.96402406692505,391,157,2
0,0.8305651234817505,0.9300795499801636,0.70576,0.6682,0.92682,0.919,35288.0,6682.0,46341.0,9190.0,50000,10000,34.05878520011902,391,157,3
0,0.7528409714126587,0.9164832101821899,0.7367,0.696,0.93794,0.9117,36835.0,6960.0,46897.0,9117.0,50000,10000,33.895015239715576,391,157,4
0,0.7104887446022033,0.9612049055099487,0.75228,0.6741,0.94366,0.9272,37614.0,6741.0,47183.0,9272.0,50000,10000,34.26213264465332,391,157,5
0,0.6745179096031189,0.8800812150001526,0.76638,0.7038,0.94752,0.9258,38319.0,7038.0,47376.0,9258.0,50000,10000,33.70305895805359,391,157,6
0,0.6497721064376831,0.7190795090675354,0.7749,0.7573,0.9513,0.9478,38745.0,7573.0,47565.0,9478.0,50000,10000,33.839759349823,391,157,7
0,0.6269649300384521,0.7281619559288025,0.78372,0.7551,0.95444,0.9392,39186.0,7551.0,47722.0,9392.0,50000,10000,33.85938024520874,391,157,8
0,0.6198909908676148,0.7971194286346436,0.78626,0.7242,0.95444,0.9404,39313.0,7242.0,47722.0,9404.0,50000,10000,33.94805669784546,391,157,9
0,0.5976310207748413,0.634293438911438,0.7934,0.7808,0.95772,0.9549,39670.0,7808.0,47886.0,9549.0,50000,10000,33.79699683189392,391,157,10
0,0.5961200606918335,0.655898400402069,0.79464,0.7641,0.9574,0.9521,39732.0,7641.0,47870.0,9521.0,50000,10000,34.017322301864624,391,157,11
0,0.5847311340332031,0.6662648337364196,0.79754,0.7711,0.95922,0.9499,39877.0,7711.0,47961.0,9499.0,50000,10000,34.14912533760071,391,157,12
0,0.5749160465431213,0.6576216910362244,0.80096,0.7686,0.9607,0.9508,40048.0,7686.0,48035.0,9508.0,50000,10000,33.7853147983551,391,157,13
