,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,2.0399830725479124,1.8706929801940917,0.20538,0.2745,0.53338,0.6244,10269.0,2745.0,26669.0,6244.0,50000,10000,59.8299126625061,782,157,0
0,1.8116784176254273,1.688425001335144,0.30232,0.3506,0.66324,0.7177,15116.0,3506.0,33162.0,7177.0,50000,10000,57.09223198890686,782,157,1
0,1.697900477218628,1.5930041437149047,0.3545,0.3975,0.71462,0.761,17725.0,3975.0,35731.0,7610.0,50000,10000,56.9376425743103,782,157,2
0,1.6075575773620605,1.5162331619262694,0.39662,0.4336,0.74968,0.7783,19831.0,4336.0,37484.0,7783.0,50000,10000,56.84459638595581,782,157,3
0,1.5399767356872558,1.4556816009521485,0.42758,0.4532,0.77264,0.7989,21379.0,4532.0,38632.0,7989.0,50000,10000,57.040879249572754,782,157,4
0,1.4901779586029054,1.4019954607009888,0.44884,0.4791,0.78792,0.8135,22442.0,4791.0,39396.0,8135.0,50000,10000,56.70809602737427,782,157,5
0,1.4313485340118408,1.3733369081497193,0.47226,0.4961,0.80356,0.8261,23613.0,4961.0,40178.0,8261.0,50000,10000,56.83692026138306,782,157,6
0,1.3848986341476441,1.3100572956085206,0.49464,0.5195,0.81728,0.8338,24732.0,5195.0,40864.0,8338.0,50000,10000,56.65755844116211,782,157,7
0,1.3468491069793702,1.2946340002059937,0.50812,0.5308,0.8284,0.8454,25406.0,5308.0,41420.0,8454.0,50000,10000,56.75368118286133,782,157,8
0,1.297383634376526,1.2392995183944702,0.52882,0.5537,0.8385,0.8526,26441.0,5537.0,41925.0,8526.0,50000,10000,56.740175008773804,782,157,9
0,1.2514593215942382,1.1875068979263306,0.5457,0.5694,0.8489,0.8643,27285.0,5694.0,42445.0,8643.0,50000,10000,57.02342486381531,782,157,10
0,1.2133913994598389,1.148959694671631,0.5601,0.585,0.8576,0.8728,28005.0,5850.0,42880.0,8728.0,50000,10000,56.910722970962524,782,157,11
0,1.1754880684661866,1.1181208190917968,0.57548,0.5963,0.8662,0.8799,28774.0,5963.0,43310.0,8799.0,50000,10000,56.665955781936646,782,157,12
0,1.1376530182647706,1.091944383430481,0.58888,0.6067,0.87444,0.8855,29444.0,6067.0,43722.0,8855.0,50000,10000,56.80513262748718,782,157,13
