,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,1.6992958316040039,1.6035561010360717,0.35266,0.4419,0.70152,0.7822,17633.0,4419.0,35076.0,7822.0,50000,10000,59.69550108909607,782,157,0
0,1.2340612839508056,1.2160933979034423,0.55072,0.577,0.85126,0.865,27536.0,5770.0,42563.0,8650.0,50000,10000,57.032328844070435,782,157,1
0,1.0512284368705749,1.0452387443542481,0.62164,0.6287,0.88896,0.8932,31082.0,6287.0,44448.0,8932.0,50000,10000,56.779834032058716,782,157,2
0,0.971635333328247,1.2699123315811158,0.65306,0.5785,0.90088,0.8635,32653.0,5785.0,45044.0,8635.0,50000,10000,56.866313219070435,782,157,3
0,0.9119601117706299,0.9939350111007691,0.67664,0.6534,0.9136,0.9046,33832.0,6534.0,45680.0,9046.0,50000,10000,56.85793423652649,782,157,4
0,0.8632733698272705,0.9994959013938903,0.69652,0.6653,0.92026,0.8987,34826.0,6653.0,46013.0,8987.0,50000,10000,56.847599506378174,782,157,5
0,0.8097936147689819,0.8177229371070862,0.71494,0.7145,0.93066,0.9282,35747.0,7145.0,46533.0,9282.0,50000,10000,56.67027759552002,782,157,6
0,0.7761490311813355,0.8588439787864685,0.72824,0.7072,0.93404,0.925,36412.0,7072.0,46702.0,9250.0,50000,10000,56.6966769695282,782,157,7
0,0.7563249618911743,0.789341912651062,0.7364,0.7252,0.93556,0.9365,36820.0,7252.0,46778.0,9365.0,50000,10000,56.567277669906616,782,157,8
0,0.7302238762664794,0.7151109962463379,0.74542,0.7516,0.94074,0.9422,37271.0,7516.0,47037.0,9422.0,50000,10000,56.63583517074585,782,157,9
0,0.7201083459472656,0.9755270614624023,0.74914,0.6953,0.94114,0.912,37457.0,6953.0,47057.0,9120.0,50000,10000,56.74577808380127,782,157,10
0,0.7125486436843872,0.7315018701553345,0.7525,0.7481,0.94184,0.9376,37625.0,7481.0,47092.0,9376.0,50000,10000,56.743016958236694,782,157,11
0,0.6971306005096436,0.769503559589386,0.75814,0.7313,0.94398,0.9394,37907.0,7313.0,47199.0,9394.0,50000,10000,57.18844270706177,782,157,12
0,0.6926192804908753,0.7130005289077759,0.7596,0.7544,0.94354,0.9409,37980.0,7544.0,47177.0,9409.0,50000,10000,56.648993253707886,782,157,13
0,0.6801719192123413,0.6926234701156616,0.76272,0.761,0.94708,0.9423,38136.0,7610.0,47354.0,9423.0,50000,10000,56.81924915313721,782,157,14
0,0.6721686034679413,0.8216898909568786,0.76618,0.7256,0.94756,0.9253,38309.0,7256.0,47378.0,9253.0,50000,10000,56.68870306015015,782,157,15
0,0.6746795928955078,0.8636538144111633,0.76652,0.7227,0.94656,0.9298,38326.0,7227.0,47328.0,9298.0,50000,10000,56.688360929489136,782,157,16
0,0.6710994864845276,0.684388079881668,0.76494,0.7601,0.94778,0.946,38247.0,7601.0,47389.0,9460.0,50000,10000,56.787588119506836,782,157,17
0,0.6663818480968475,0.7716246493339538,0.7699,0.7385,0.94834,0.9377,38495.0,7385.0,47417.0,9377.0,50000,10000,56.71364641189575,782,157,18
0,0.6549733137893676,0.7625151734352111,0.77412,0.745,0.94908,0.9377,38706.0,7450.0,47454.0,9377.0,50000,10000,56.7616081237793,782,157,19
0,0.657529025478363,0.8739175067901611,0.77156,0.7041,0.94996,0.9319,38578.0,7041.0,47498.0,9319.0,50000,10000,56.899852991104126,782,157,20
0,0.6548725458908081,0.7453860512733459,0.77334,0.7528,0.94992,0.9448,38667.0,7528.0,47496.0,9448.0,50000,10000,56.75963854789734,782,157,21
0,0.6501477186965943,0.800226794052124,0.77396,0.7305,0.95136,0.9455,38698.0,7305.0,47568.0,9455.0,50000,10000,56.520219564437866,782,157,22
0,0.6514490319633484,1.1018757168769837,0.77574,0.6687,0.95082,0.9129,38787.0,6687.0,47541.0,9129.0,50000,10000,56.70177912712097,782,157,23
0,0.6506709017753601,0.6776763990402221,0.77192,0.7698,0.95128,0.9454,38596.0,7698.0,47564.0,9454.0,50000,10000,56.63948369026184,782,157,24
0,0.6466498742866517,0.754975953578949,0.7764,0.7495,0.95092,0.933,38820.0,7495.0,47546.0,9330.0,50000,10000,56.834237813949585,782,157,25
0,0.6433066157531738,0.7526100414276123,0.77682,0.7433,0.94982,0.9387,38841.0,7433.0,47491.0,9387.0,50000,10000,57.06216907501221,782,157,26
0,0.6397479107856751,0.7484563085079193,0.77698,0.7462,0.9513,0.9423,38849.0,7462.0,47565.0,9423.0,50000,10000,56.885533571243286,782,157,27
0,0.6391318198013306,0.667031259727478,0.77848,0.7657,0.95288,0.9481,38924.0,7657.0,47644.0,9481.0,50000,10000,57.17675852775574,782,157,28
0,0.6370890700531006,0.6948383863449097,0.77998,0.7608,0.95196,0.9478,38999.0,7608.0,47598.0,9478.0,50000,10000,56.605884313583374,782,157,29
0,0.6382490264892579,0.6996411193847656,0.78094,0.7632,0.95258,0.944,39047.0,7632.0,47629.0,9440.0,50000,10000,57.0332190990448,782,157,30
0,0.634271848640442,0.747666279220581,0.78204,0.7437,0.953,0.9399,39102.0,7437.0,47650.0,9399.0,50000,10000,56.78549861907959,782,157,31
0,0.6314051630592347,0.7695265747070312,0.7822,0.7418,0.95274,0.9353,39110.0,7418.0,47637.0,9353.0,50000,10000,56.912686824798584,782,157,32
0,0.6300973783016205,0.7073411617279053,0.78358,0.7589,0.95216,0.9375,39179.0,7589.0,47608.0,9375.0,50000,10000,56.795860290527344,782,157,33
0,0.6325649061775207,0.6355988620758056,0.78042,0.7768,0.95184,0.9529,39021.0,7768.0,47592.0,9529.0,50000,10000,57.01151156425476,782,157,34
0,0.6315798736763001,0.7209930141448975,0.77996,0.7588,0.95338,0.9422,38998.0,7588.0,47669.0,9422.0,50000,10000,56.93026852607727,782,157,35
0,0.6303013407897949,0.7544604321479798,0.78,0.7466,0.95196,0.9394,39000.0,7466.0,47598.0,9394.0,50000,10000,57.42397165298462,782,157,36
0,0.6296009662437438,0.6359244101524353,0.78146,0.7786,0.95338,0.9562,39073.0,7786.0,47669.0,9562.0,50000,10000,56.90296173095703,782,157,37
0,0.630852163696289,0.7773526349067688,0.78178,0.7418,0.95358,0.9363,39089.0,7418.0,47679.0,9363.0,50000,10000,56.784077167510986,782,157,38
0,0.6258511330509186,0.6577350685119628,0.78258,0.771,0.95464,0.9508,39129.0,7710.0,47732.0,9508.0,50000,10000,56.74650835990906,782,157,39
0,0.6260827332115173,0.653186483001709,0.78152,0.7752,0.95554,0.9497,39076.0,7752.0,47777.0,9497.0,50000,10000,56.673136949539185,782,157,40
0,0.6284812783813477,0.7508986145973205,0.7806,0.7418,0.95388,0.9423,39030.0,7418.0,47694.0,9423.0,50000,10000,56.802576780319214,782,157,41
0,0.6240547190284729,0.6914714612007141,0.78366,0.7562,0.95518,0.9472,39183.0,7562.0,47759.0,9472.0,50000,10000,56.66655492782593,782,157,42
0,0.6257399075126648,0.7082792939186097,0.7834,0.7675,0.95352,0.9406,39170.0,7675.0,47676.0,9406.0,50000,10000,56.67665934562683,782,157,43
0,0.6216220889663696,0.86650210647583,0.78388,0.7074,0.95408,0.9278,39194.0,7074.0,47704.0,9278.0,50000,10000,56.76853919029236,782,157,44
0,0.61922585105896,0.661817580986023,0.78554,0.7699,0.95346,0.9508,39277.0,7699.0,47673.0,9508.0,50000,10000,56.725082874298096,782,157,45
0,0.6207582209205628,0.8547636516571044,0.7834,0.717,0.95502,0.9328,39170.0,7170.0,47751.0,9328.0,50000,10000,56.80876588821411,782,157,46
0,0.6205329326438904,0.7019193583488464,0.78652,0.7551,0.9538,0.9468,39326.0,7551.0,47690.0,9468.0,50000,10000,56.781606674194336,782,157,47
0,0.6214690522384644,0.7257148781776428,0.78206,0.7548,0.95436,0.9376,39103.0,7548.0,47718.0,9376.0,50000,10000,56.95156931877136,782,157,48
0,0.6184587616729736,0.9180989757537842,0.78772,0.7145,0.9542,0.9171,39386.0,7145.0,47710.0,9171.0,50000,10000,56.848000049591064,782,157,49
0,0.6201249737358093,0.6584841076850891,0.78532,0.7762,0.95378,0.9532,39266.0,7762.0,47689.0,9532.0,50000,10000,56.83342981338501,782,157,50
