,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,1.7184179830932618,1.442544292831421,0.35268,0.4712,0.699,0.8075,17634.0,4712.0,34950.0,8075.0,50000,10000,34.97600841522217,782,157,0
0,1.329363741569519,1.1539057300567628,0.51602,0.5872,0.83026,0.8724,25801.0,5872.0,41513.0,8724.0,50000,10000,30.577245712280273,782,157,1
0,1.0930189966201782,0.9747935436248779,0.6083,0.6558,0.87976,0.9046,30415.0,6558.0,43988.0,9046.0,50000,10000,31.705566883087158,782,157,2
0,0.9053877080249786,0.8227051607131958,0.67782,0.7109,0.91504,0.9311,33891.0,7109.0,45752.0,9311.0,50000,10000,41.521217823028564,782,157,3
0,0.7882078129577637,0.748672074508667,0.72542,0.7446,0.9322,0.9394,36271.0,7446.0,46610.0,9394.0,50000,10000,42.04461622238159,782,157,4
0,0.6958852356719971,0.6450701069831848,0.75878,0.7761,0.9437,0.9532,37939.0,7761.0,47185.0,9532.0,50000,10000,42.33680748939514,782,157,5
0,0.6393839457321167,0.6337743317604065,0.7788,0.7831,0.95062,0.952,38940.0,7831.0,47531.0,9520.0,50000,10000,42.52185821533203,782,157,6
0,0.5934449705123901,0.5935128066062927,0.7918,0.7976,0.95736,0.9609,39590.0,7976.0,47868.0,9609.0,50000,10000,43.04012107849121,782,157,7
0,0.5593747852134705,0.5619588307857514,0.80804,0.8117,0.9599,0.9603,40402.0,8117.0,47995.0,9603.0,50000,10000,41.39439368247986,782,157,8
0,0.5265568988990784,0.557370834350586,0.81824,0.814,0.96396,0.9636,40912.0,8140.0,48198.0,9636.0,50000,10000,43.40804600715637,782,157,9
0,0.4947216703605652,0.5348862215042114,0.82704,0.8218,0.96834,0.9641,41352.0,8218.0,48417.0,9641.0,50000,10000,56.22638964653015,782,157,10
0,0.4742368568992615,0.5270654604911804,0.83632,0.8235,0.96936,0.9679,41816.0,8235.0,48468.0,9679.0,50000,10000,44.397966384887695,782,157,11
0,0.4561268392562866,0.4905485282421112,0.84084,0.8312,0.97248,0.9693,42042.0,8312.0,48624.0,9693.0,50000,10000,41.64350128173828,782,157,12
0,0.43160501333236695,0.45732690076828003,0.85102,0.8426,0.97432,0.9752,42551.0,8426.0,48716.0,9752.0,50000,10000,42.60617709159851,782,157,13
0,0.4189005005931854,0.49123458733558656,0.85532,0.8382,0.97506,0.972,42766.0,8382.0,48753.0,9720.0,50000,10000,42.58634614944458,782,157,14
0,0.39932749118804933,0.46834597845077514,0.86126,0.8457,0.97722,0.9722,43063.0,8457.0,48861.0,9722.0,50000,10000,42.38271760940552,782,157,15
0,0.3879236031150818,0.4407861891746521,0.86584,0.8522,0.97742,0.9749,43292.0,8522.0,48871.0,9749.0,50000,10000,42.15428972244263,782,157,16
0,0.3805360659980774,0.44336856212615966,0.8685,0.8558,0.97892,0.9757,43425.0,8558.0,48946.0,9757.0,50000,10000,43.02830457687378,782,157,17
0,0.3675820405960083,0.43944151661396025,0.87236,0.8529,0.9803,0.975,43618.0,8529.0,49015.0,9750.0,50000,10000,42.63444137573242,782,157,18
0,0.3579441972637177,0.4259782830238342,0.87464,0.8589,0.98178,0.9744,43732.0,8589.0,49089.0,9744.0,50000,10000,41.2860004901886,782,157,19
0,0.34898370178222654,0.4279737996578217,0.87778,0.8614,0.98216,0.9769,43889.0,8614.0,49108.0,9769.0,50000,10000,43.01970291137695,782,157,20
0,0.33794599851608276,0.41970992498397824,0.88322,0.8608,0.98204,0.9751,44161.0,8608.0,49102.0,9751.0,50000,10000,42.63132882118225,782,157,21
0,0.3269508311653137,0.4211317289352417,0.88524,0.86,0.98402,0.9749,44262.0,8600.0,49201.0,9749.0,50000,10000,42.73230338096619,782,157,22
0,0.32354460191726686,0.42390954546928405,0.88694,0.8604,0.98504,0.976,44347.0,8604.0,49252.0,9760.0,50000,10000,41.73490285873413,782,157,23
0,0.3121913470077515,0.4141125586032867,0.89068,0.8654,0.98514,0.9771,44534.0,8654.0,49257.0,9771.0,50000,10000,42.43264055252075,782,157,24
0,0.30762878450393677,0.40912933812141417,0.89268,0.8631,0.98556,0.9783,44634.0,8631.0,49278.0,9783.0,50000,10000,42.94963312149048,782,157,25
0,0.3018091231536865,0.4194505477428436,0.89642,0.86,0.98592,0.9778,44821.0,8600.0,49296.0,9778.0,50000,10000,41.42175245285034,782,157,26
0,0.2980445540237427,0.40887816858291626,0.89636,0.8665,0.98618,0.9778,44818.0,8665.0,49309.0,9778.0,50000,10000,42.97012782096863,782,157,27
0,0.2881096224308014,0.3860000304698944,0.9002,0.8741,0.9871,0.9796,45010.0,8741.0,49355.0,9796.0,50000,10000,42.52595925331116,782,157,28
0,0.28748481036663054,0.39765323834419253,0.9004,0.8739,0.9875,0.9782,45020.0,8739.0,49375.0,9782.0,50000,10000,42.44234561920166,782,157,29
0,0.27887147383213046,0.3837299812793732,0.90156,0.8722,0.98728,0.9794,45078.0,8722.0,49364.0,9794.0,50000,10000,41.71008348464966,782,157,30
0,0.2767463786172867,0.3917794690132141,0.90374,0.871,0.98808,0.9782,45187.0,8710.0,49404.0,9782.0,50000,10000,42.461904764175415,782,157,31
0,0.2709561045217514,0.38827673919200895,0.90548,0.876,0.98796,0.979,45274.0,8760.0,49398.0,9790.0,50000,10000,42.958345890045166,782,157,32
0,0.26434394802570343,0.40601311531066897,0.90756,0.8704,0.98862,0.9769,45378.0,8704.0,49431.0,9769.0,50000,10000,41.978720903396606,782,157,33
0,0.2602523395442963,0.4062881033420563,0.90942,0.8695,0.9891,0.9812,45471.0,8695.0,49455.0,9812.0,50000,10000,42.17140460014343,782,157,34
