,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,2.0869665379333497,1.8718429164886474,0.19866,0.2644,0.50622,0.623,9933.0,2644.0,25311.0,6230.0,50000,10000,36.84782600402832,391,157,0
0,1.8160788424682617,1.7194903705596924,0.29484,0.3416,0.65598,0.6995,14742.0,3416.0,32799.0,6995.0,50000,10000,32.37277436256409,391,157,1
0,1.7160042507171631,1.6526425100326538,0.34894,0.382,0.69876,0.7343,17447.0,3820.0,34938.0,7343.0,50000,10000,33.031463384628296,391,157,2
0,1.6438663031768799,1.5737079515457153,0.38134,0.4146,0.72802,0.7562,19067.0,4146.0,36401.0,7562.0,50000,10000,33.89708971977234,391,157,3
0,1.5815833432006836,1.503285128211975,0.41248,0.4382,0.75388,0.7785,20624.0,4382.0,37694.0,7785.0,50000,10000,32.92444372177124,391,157,4
0,1.5264179920196532,1.4615413043975831,0.43284,0.4595,0.77368,0.7946,21642.0,4595.0,38684.0,7946.0,50000,10000,33.118290185928345,391,157,5
0,1.4840118495941161,1.412800078201294,0.4515,0.48,0.78752,0.8092,22575.0,4800.0,39376.0,8092.0,50000,10000,32.574761390686035,391,157,6
0,1.4413284916305542,1.3709715698242189,0.46926,0.4972,0.7984,0.818,23463.0,4972.0,39920.0,8180.0,50000,10000,32.98553991317749,391,157,7
0,1.3962847232818603,1.3307647678375245,0.48968,0.5118,0.81044,0.83,24484.0,5118.0,40522.0,8300.0,50000,10000,33.40599966049194,391,157,8
0,1.3566844744110107,1.2898660081863402,0.50614,0.5289,0.82364,0.8425,25307.0,5289.0,41182.0,8425.0,50000,10000,33.10942363739014,391,157,9
0,1.316563312187195,1.2563901752471924,0.52354,0.5421,0.83154,0.8496,26177.0,5421.0,41577.0,8496.0,50000,10000,32.57569098472595,391,157,10
0,1.2769652338790893,1.2247473627090455,0.53568,0.556,0.84198,0.8564,26784.0,5560.0,42099.0,8564.0,50000,10000,33.081520795822144,391,157,11
0,1.2420972943115234,1.2122271653175354,0.5505,0.5606,0.8504,0.8601,27525.0,5606.0,42520.0,8601.0,50000,10000,33.13670802116394,391,157,12
0,1.2083329342651368,1.1683489295005798,0.56318,0.5803,0.85906,0.87,28159.0,5803.0,42953.0,8700.0,50000,10000,33.39159631729126,391,157,13
0,1.1735052794265748,1.1485086743354798,0.57674,0.5844,0.8666,0.8757,28837.0,5844.0,43330.0,8757.0,50000,10000,32.59136438369751,391,157,14
0,1.1445004531860352,1.115448376274109,0.5869,0.5997,0.8717,0.8779,29345.0,5997.0,43585.0,8779.0,50000,10000,33.13113784790039,391,157,15
0,1.1159560425186157,1.107631779384613,0.59802,0.6017,0.87564,0.8824,29901.0,6017.0,43782.0,8824.0,50000,10000,32.45843482017517,391,157,16
0,1.088792064666748,1.0654023235321044,0.60796,0.6144,0.8835,0.8925,30398.0,6144.0,44175.0,8925.0,50000,10000,33.97233486175537,391,157,17
0,1.0545000204086303,1.0414924417495728,0.62258,0.625,0.89,0.8927,31129.0,6250.0,44500.0,8927.0,50000,10000,33.02495503425598,391,157,18
0,1.0299878329086303,1.035588528251648,0.62954,0.6312,0.89472,0.8967,31477.0,6312.0,44736.0,8967.0,50000,10000,32.7358980178833,391,157,19
0,1.0030011702346802,1.0066612815856935,0.64236,0.6422,0.89848,0.9017,32118.0,6422.0,44924.0,9017.0,50000,10000,33.26086926460266,391,157,20
0,0.9765160823249817,0.9856012616157531,0.64886,0.6512,0.90404,0.9044,32443.0,6512.0,45202.0,9044.0,50000,10000,32.8646764755249,391,157,21
0,0.953144896736145,0.9695048572540284,0.65864,0.6537,0.90806,0.9056,32932.0,6537.0,45403.0,9056.0,50000,10000,33.60863256454468,391,157,22
0,0.9283035842514038,0.944797177028656,0.66734,0.6569,0.91226,0.9094,33367.0,6569.0,45613.0,9094.0,50000,10000,32.49057722091675,391,157,23
0,0.9066571123504639,0.9502888834953308,0.6745,0.6644,0.91438,0.912,33725.0,6644.0,45719.0,9120.0,50000,10000,33.09874224662781,391,157,24
0,0.887169035282135,0.9402847260475159,0.68206,0.6716,0.9198,0.9103,34103.0,6716.0,45990.0,9103.0,50000,10000,32.61845016479492,391,157,25
0,0.8632948917770386,0.9182311843872071,0.6909,0.6786,0.9221,0.9154,34545.0,6786.0,46105.0,9154.0,50000,10000,33.90650224685669,391,157,26
0,0.8420318914413452,0.8909432771682739,0.69894,0.6904,0.92612,0.919,34947.0,6904.0,46306.0,9190.0,50000,10000,32.56398415565491,391,157,27
0,0.8297579825973511,0.8742902989387512,0.70276,0.6939,0.92856,0.9205,35138.0,6939.0,46428.0,9205.0,50000,10000,33.08173370361328,391,157,28
0,0.8071632568931579,0.8629277309417724,0.71086,0.6978,0.9318,0.9237,35543.0,6978.0,46590.0,9237.0,50000,10000,32.46986222267151,391,157,29
0,0.7852511392211914,0.8559220617294312,0.71996,0.7042,0.93334,0.9258,35998.0,7042.0,46667.0,9258.0,50000,10000,33.14733934402466,391,157,30
0,0.7682432819747925,0.8356111063957214,0.7277,0.712,0.93602,0.9271,36385.0,7120.0,46801.0,9271.0,50000,10000,33.430251359939575,391,157,31
0,0.7517250242805481,0.8349148801803589,0.73336,0.7105,0.93998,0.9278,36668.0,7105.0,46999.0,9278.0,50000,10000,33.119229555130005,391,157,32
0,0.7293601419067383,0.8306763278484345,0.73944,0.712,0.9419,0.9296,36972.0,7120.0,47095.0,9296.0,50000,10000,33.10570478439331,391,157,33
0,0.7202758775138854,0.8039485055923462,0.74492,0.7215,0.94272,0.931,37246.0,7215.0,47136.0,9310.0,50000,10000,32.656747817993164,391,157,34
0,0.703391167049408,0.8036128759860992,0.75092,0.7254,0.94518,0.9342,37546.0,7254.0,47259.0,9342.0,50000,10000,33.9512414932251,391,157,35
0,0.6861685591506959,0.7971731631278992,0.75606,0.7247,0.94924,0.9353,37803.0,7247.0,47462.0,9353.0,50000,10000,32.620707273483276,391,157,36
0,0.6734476070404053,0.7867858116626739,0.7605,0.7318,0.94942,0.9365,38025.0,7318.0,47471.0,9365.0,50000,10000,33.14112830162048,391,157,37
0,0.6552322668647766,0.8007393703460693,0.7657,0.728,0.95198,0.9344,38285.0,7280.0,47599.0,9344.0,50000,10000,32.57084083557129,391,157,38
0,0.6395878709030152,0.7704738082885743,0.7704,0.741,0.95402,0.9378,38520.0,7410.0,47701.0,9378.0,50000,10000,33.0152313709259,391,157,39
0,0.6298739447402955,0.7731478457927704,0.77418,0.7378,0.95612,0.9375,38709.0,7378.0,47806.0,9375.0,50000,10000,33.44920516014099,391,157,40
0,0.6173129226875305,0.7711612666130065,0.78016,0.7386,0.95644,0.9364,39008.0,7386.0,47822.0,9364.0,50000,10000,33.14064908027649,391,157,41
0,0.6015508536338806,0.7596299944877625,0.78604,0.7397,0.95902,0.9419,39302.0,7397.0,47951.0,9419.0,50000,10000,32.571664333343506,391,157,42
0,0.5919765857696533,0.7531907075881958,0.78884,0.7455,0.96022,0.9415,39442.0,7455.0,48011.0,9415.0,50000,10000,33.11350059509277,391,157,43
0,0.575870705833435,0.7527813464164734,0.79502,0.749,0.96172,0.9431,39751.0,7490.0,48086.0,9431.0,50000,10000,33.18769097328186,391,157,44
0,0.5732120786285401,0.7439628943443298,0.79686,0.748,0.96202,0.9436,39843.0,7480.0,48101.0,9436.0,50000,10000,33.42963409423828,391,157,45
0,0.5558214990997314,0.7369527256965637,0.80316,0.7551,0.964,0.9457,40158.0,7551.0,48200.0,9457.0,50000,10000,32.710384368896484,391,157,46
0,0.5441173627567292,0.7408065615653991,0.8058,0.7574,0.96594,0.9436,40290.0,7574.0,48297.0,9436.0,50000,10000,33.09446668624878,391,157,47
0,0.5352595676612854,0.7411637665748596,0.80956,0.7586,0.96486,0.9445,40478.0,7586.0,48243.0,9445.0,50000,10000,33.00090026855469,391,157,48
0,0.515818867149353,0.7398076037406921,0.81598,0.7553,0.96926,0.9462,40799.0,7553.0,48463.0,9462.0,50000,10000,33.44875383377075,391,157,49
0,0.512065201587677,0.7232519673347473,0.81794,0.7634,0.9688,0.9477,40897.0,7634.0,48440.0,9477.0,50000,10000,33.166223764419556,391,157,50
0,0.49601602820396423,0.7171788293838501,0.82256,0.7631,0.97148,0.9487,41128.0,7631.0,48574.0,9487.0,50000,10000,32.593029499053955,391,157,51
0,0.4876458812904358,0.7275072868347168,0.82632,0.7649,0.97248,0.9485,41316.0,7649.0,48624.0,9485.0,50000,10000,33.12330913543701,391,157,52
0,0.4769816329193115,0.7229732023239136,0.83006,0.7638,0.9728,0.9489,41503.0,7638.0,48640.0,9489.0,50000,10000,32.79681038856506,391,157,53
0,0.4683397493648529,0.7276275785446167,0.83308,0.7674,0.97396,0.9452,41654.0,7674.0,48698.0,9452.0,50000,10000,33.728628396987915,391,157,54
0,0.45564554052352907,0.739468972492218,0.83692,0.7641,0.97472,0.9458,41846.0,7641.0,48736.0,9458.0,50000,10000,32.623879194259644,391,157,55
0,0.44761114835739135,0.7411522757530212,0.8398,0.7671,0.97614,0.9468,41990.0,7671.0,48807.0,9468.0,50000,10000,33.14216589927673,391,157,56
0,0.43932547152519225,0.725042379283905,0.84338,0.7705,0.97658,0.9489,42169.0,7705.0,48829.0,9489.0,50000,10000,32.641605854034424,391,157,57
0,0.42922723960876463,0.73720045337677,0.84724,0.7666,0.97768,0.9488,42362.0,7666.0,48884.0,9488.0,50000,10000,33.968292236328125,391,157,58
0,0.42203180219650266,0.7294598077774048,0.84922,0.7712,0.97758,0.9488,42461.0,7712.0,48879.0,9488.0,50000,10000,32.621705055236816,391,157,59
0,0.41306717611312865,0.7371598346710205,0.8517,0.7711,0.97892,0.9479,42585.0,7711.0,48946.0,9479.0,50000,10000,32.874773263931274,391,157,60
0,0.40521328431129455,0.7431463902950287,0.85634,0.7687,0.97992,0.9513,42817.0,7687.0,48996.0,9513.0,50000,10000,21.28745436668396,391,157,61
0,0.39797811832427976,0.7342900544166565,0.85808,0.7743,0.9809,0.9488,42904.0,7743.0,49045.0,9488.0,50000,10000,20.705212831497192,391,157,62
0,0.38672676617622376,0.7180179070472718,0.86052,0.7783,0.98118,0.9504,43026.0,7783.0,49059.0,9504.0,50000,10000,21.274145364761353,391,157,63
0,0.3778418611717224,0.7489430565834045,0.86406,0.7777,0.98166,0.948,43203.0,7777.0,49083.0,9480.0,50000,10000,22.01993465423584,391,157,64
0,0.37491434864997863,0.7212397225379944,0.86588,0.7778,0.9815,0.9519,43294.0,7778.0,49075.0,9519.0,50000,10000,33.970930337905884,391,157,65
0,0.36752034158706665,0.7379858417510986,0.86854,0.7806,0.9834,0.9507,43427.0,7806.0,49170.0,9507.0,50000,10000,32.54434323310852,391,157,66
